Date,MACD.EU,MACD.EJ,MACD.EC,MACD.EA,RSI.EU,RSI.EJ,RSI.EC,RSI.EA,CCI.EU,CCI.EJ,CCI.EC,CCI.EA,Momentum.EU,Momentum.EJ,Momentum.EC,Momentum.EA
2018.09.05,0.00109737,0.21098943,-0.00581389,0.01142401,49.09816152,50.93759128,35.26366113,74.15535208,-1.7540907,21.51220326,-99.44624785,107.0037062,99.89043979,100.5793933,98.88152989,102.2269992
2018.09.06,0.00125939,0.17148764,-0.00629826,0.01176353,52.94409971,54.8865589,34.82210546,75.85296162,35.14167384,54.01969998,-91.39147615,108.9164536,100.8218466,100.8490221,99.04266261,101.6081274
2018.09.07,0.00130417,0.10204905,-0.0067743,0.01273866,52.2351654,49.68213705,31.13709819,72.69872893,12.9429257,-14.59536082,-116.544707,84.28090381,100.057686,99.53275366,98.19834016,101.8280601
2018.09.10,0.00073568,0.08844276,-0.00620773,0.01372604,46.44930077,47.11993279,28.62716958,77.31791879,-112.7346022,-75.0361765,-124.5558651,123.3579289,98.89436994,98.87424725,97.78088782,102.3830071
2018.09.11,0.00062013,0.13692282,-0.00586141,0.01435437,49.86750002,50.71139609,43.88872668,78.39729315,-47.85896781,-31.6970057,-15.39613459,126.2448051,99.11658058,99.03503848,98.98466929,102.3177497
2018.09.12,0.00063022,0.15778984,-0.00549935,0.01399303,50.93588394,54.19080498,42.68561274,79.074127,-27.19106579,27.83050394,-23.37479321,124.6533171,99.12860731,99.02807114,99.34237169,101.869264
2018.09.13,0.00080086,0.2916795,-0.0051586,0.01384563,52.64200691,53.74745451,42.90090979,68.29939854,-2.14683564,12.54576415,-16.60659953,65.52994839,99.65708505,99.94049919,99.8893678,100.9654253
2018.09.14,0.00143836,0.34291864,-0.00513837,0.01351732,57.42991158,61.09745811,42.69290774,69.66426039,98.83170853,161.8190155,-10.03522333,74.53923304,100.8141721,101.5165281,100.4146904,100.8257536
2018.09.17,0.00139175,0.41457417,-0.00508949,0.01337967,51.65213418,57.02269763,38.75408448,68.84331839,-8.8562101,84.58747437,-63.63208657,59.74888229,100.0525115,101.0324804,99.91021424,100.8180023
2018.09.18,0.00181242,0.49853705,-0.0049541,0.01218123,55.89768356,59.36814198,38.4249004,69.34746136,108.4770803,123.4059065,-59.68324307,57.4414147,100.8878065,101.4083086,99.67175302,100.7474583
2018.09.19,0.0019626,0.55712294,-0.00446531,0.0103552,54.18683343,60.71729492,40.17011228,60.79805808,85.08009256,145.5952236,-22.23370361,-25.30877573,100.2768749,101.1021603,99.83224455,99.99381284
2018.09.20,0.00212969,0.71122729,-0.00402109,0.0094846,54.85635935,60.78230473,45.51742115,52.62610057,102.1693507,114.2096951,79.24528302,-123.2345408,100.427663,101.7479637,100.6320763,99.56621698
2018.09.21,0.00307394,0.80248024,-0.0038841,0.00829317,61.82931698,66.77733919,45.13230744,57.64649663,219.4575121,167.6954733,61.50156937,-48.4702647,101.9787833,103.1232697,100.9437507,99.33305441
2018.09.24,0.00354338,0.88692651,-0.00314538,0.00803581,59.08222483,64.81157396,41.86433808,58.50748863,133.8950776,124.1600935,-15.74194205,-40.50456649,101.3511765,102.4758932,99.59465798,99.22506325
2018.09.25,0.00388037,0.97728269,-0.00236963,0.00800025,59.161306,66.8151785,50.68803045,60.39668285,113.8023314,128.787112,136.5969905,-11.4436541,101.243601,102.3663426,100.3589057,99.29226335
2018.09.26,0.00423897,0.98707989,-0.00186727,0.00740339,60.35176954,67.87248334,52.46122643,62.30081696,112.7492347,121.1284676,139.826354,24.26386309,101.2077731,102.6134088,100.4873208,100.0752617
2018.09.27,0.0042355,0.95750129,-0.00114129,0.0067118,57.30697877,64.62855804,51.46973369,57.60959557,67.77154927,89.85614014,112.8233601,-47.17567248,100.3978099,101.2292135,100.4351332,99.58065211
2018.09.28,0.00342029,0.91400237,-0.00047254,0.00542178,48.77413084,61.35171369,55.5427571,54.93636791,-54.75146199,57.18196611,172.5423691,-76.11039856,100.1471272,101.3884407,101.167374,99.43814341
2018.10.01,0.00255515,0.87014422,0.00007194,0.00401026,46.93729589,62.17781639,56.45052521,48.99361991,-89.99744077,56.58768232,144.4602591,-148.7025129,99.43759149,101.1391736,101.2790387,98.91637626
2018.10.02,0.00153791,0.77225941,0.00028871,0.00315941,43.99853802,59.52144101,57.37226503,45.7511478,-134.6259303,27.70543296,124.5865692,-176.9580326,99.27370948,100.6913675,101.2420538,99.12446246
2018.10.03,0.0004761,0.70774841,0.00066506,0.00320266,41.76578003,54.37937687,53.35789397,48.81032174,-151.1364576,-37.62382865,70.48652996,-105.4133938,98.93153971,100.2016606,100.629878,99.94709686
2018.10.04,-0.00092123,0.62345348,0.00118766,0.00407754,37.18715572,56.64771592,56.19909855,55.54592462,-176.0348015,-10.67639257,90.03654313,12.96991042,97.45329484,99.4676185,100.8782113,100.0656558
2018.10.05,-0.00171273,0.53570728,0.00167292,0.00529247,40.82106226,52.82667293,59.21041322,61.52489228,-118.6584267,-75.70107895,114.4713793,138.8880667,98.0104712,99.2870726,101.4013667,100.6380345
2018.10.08,-0.0022599,0.39392655,0.00181707,0.00533445,41.48324445,52.93957231,60.54763665,64.0994855,-94.23472325,-82.79283394,119.2429678,181.9089976,98.0574921,98.94760682,100.8733046,100.7726944
2018.10.09,-0.00289417,0.25314761,0.00184707,0.00486541,39.43680692,44.08060033,56.88203537,57.25072202,-96.97150233,-196.5016545,76.26601387,72.55581647,97.66597819,97.81408001,100.5219906,100.0265067
2018.10.10,-0.00337328,0.1023932,0.00192372,0.0056614,39.30071103,43.84239774,56.08573319,53.42641357,-84.55340282,-167.0276672,61.08909123,7.66020133,97.89612714,98.06031389,100.5497221,99.99876325
2018.10.11,-0.00346053,0.03983185,0.00247558,0.00576822,42.78570308,40.9068096,57.13215215,61.27988539,-55.83539416,-160.3055132,69.41475515,146.7653231,98.97076385,97.99170917,100.2946324,101.1616597
2018.10.12,-0.00298369,-0.03859465,0.00279438,0.00557158,49.1248658,46.13322089,64.39364813,56.94810607,-3.06373934,-93.1644646,199.1020205,70.32730826,99.71677485,98.35817393,100.8014975,101.2218501
2018.10.15,-0.00292869,-0.11986219,0.00277299,0.00528623,45.37001654,42.56803685,58.51500094,54.86720713,-31.83382498,-111.5266242,99.71391417,36.23242972,99.67004397,98.15788475,100.4039623,101.3046192
2018.10.16,-0.00253633,-0.14204204,0.00303654,0.00476389,49.10430866,42.49304362,58.11230894,55.10615669,24.55629506,-93.18037488,81.90684532,39.07103825,100.2806094,98.61866028,100.6303372,101.089136
2018.10.17,-0.00224628,-0.18819386,0.00304888,0.00405707,48.5831631,47.42972424,60.95783569,52.80312222,42.09127382,-44.36507333,126.4280635,7.35752688,100.8434921,98.80637411,100.6404062,100.2692598
2018.10.18,-0.00257179,-0.30668666,0.002672,0.00310685,42.53700401,44.07524416,58.76113709,50.97573451,-67.98418972,-70.01114827,78.54858162,-19.52010376,99.89229379,98.79282717,100.2813075,99.4410316
2018.10.19,-0.0031868,-0.31234699,0.00282651,0.0026325,39.0336947,37.99117532,53.63137838,48.07347269,-140.9920959,-136.3563309,-12.19926889,-69.00321735,99.41056469,97.98422169,99.88357537,98.84095812
2018.10.22,-0.00313056,-0.32798005,0.00254441,0.00237046,45.25974272,47.14809168,59.69542228,51.18338637,-14.12451878,-33.22739178,111.9708439,-40.43552342,100.2088682,99.87289311,100.5491035,99.67091073
2018.10.23,-0.00346005,-0.36672412,0.00225371,0.00211979,41.55172665,45.48288941,52.80302204,51.8330458,-108.5998078,-55.01124606,-31.26534466,-46.47776466,99.77891127,99.68406615,100.1641027,100.0735876
2018.10.24,-0.00361894,-0.48017063,0.00165486,0.00141343,42.29230393,42.98818821,51.8217932,51.70644405,-91.14606457,-98.50429075,-63.65565323,-53.42746061,99.57291296,99.71153028,100.0254306,99.10094193
2018.10.25,-0.00434036,-0.56437891,0.00118277,0.00033576,36.9427253,37.50363668,46.34669102,47.96307797,-188.0228358,-211.4701436,-171.7541718,-108.3115423,98.3372614,98.39156534,99.05927689,99.19198627
2018.10.26,-0.00499571,-0.64593949,0.00079224,-0.00037598,35.87904672,37.36177008,46.8871252,43.03195545,-167.8181195,-169.605511,-130.0987428,-188.8370234,98.56227955,98.79654034,99.41223804,98.93277466
2018.10.29,-0.00527035,-0.68708308,0.00068465,-0.00069959,38.35662789,35.63812969,46.48577858,43.88203447,-111.7535708,-155.6209288,-120.9639627,-146.3822321,98.42210265,98.52896842,99.40685528,98.96879909
2018.10.30,-0.00561293,-0.67064477,0.00066515,-0.0020484,36.78692434,38.23897056,50.85237894,47.08531382,-113.1215625,-102.0835335,-49.37752552,-82.31810491,98.26836834,98.31104477,99.45444864,99.42094834
2018.10.31,-0.00605429,-0.69024844,0.00065345,-0.00295099,34.85540457,42.37790076,51.9764863,38.72850164,-120.3520352,-48.34679021,-30.03865139,-191.5793446,98.62961288,99.076992,99.64170548,98.74035322
2018.11.01,-0.00656483,-0.64349634,0.00083388,-0.00482509,33.02269924,39.57035868,52.16010798,39.98096751,-125.3905547,-78.55547282,-18.74495886,-145.2252143,98.79405498,99.4930854,99.93865246,99.11013822
2018.11.02,-0.00618402,-0.56714645,0.00088597,-0.00633016,42.76234614,44.81181844,55.64085466,32.81342592,-35.69471896,-15.50036139,48.48658455,-209.3428799,99.02297104,99.07055312,99.69728692,97.8903371
2018.11.05,-0.00594283,-0.48219829,0.00121503,-0.0074731,41.59081736,47.77876543,54.71583096,32.63858792,-42.99551146,27.06820107,36.32103105,-163.0929215,99.32654058,99.60344454,100.0779744,97.80449976
2018.11.06,-0.00552021,-0.37058137,0.00144064,-0.00868545,43.73773424,49.49300758,58.91684397,32.03763871,-8.83321596,63.2471504,122.3992134,-134.8127684,99.4429285,100.1256496,100.4155525,97.72949189
2018.11.07,-0.0049842,-0.27093186,0.00158583,-0.01006521,45.57205765,52.83803279,58.1339761,29.92842164,27.54148039,113.6862294,107.4459877,-129.5811477,100.2976112,101.3515839,100.7718712,97.73103461
2018.11.08,-0.00450266,-0.1970306,0.00150362,-0.01138809,45.63607003,53.47655291,58.01598158,27.32463343,33.47090675,101.8227831,88.45519993,-133.0445894,100.4572152,101.4489125,100.7311279,97.77214465
2018.11.09,-0.00457345,-0.19025291,0.00112293,-0.01204747,40.33341482,52.85663929,54.05815842,25.81779713,-67.5909362,95.39328933,49.72396726,-124.3962206,99.70691471,101.6742245,100.5817228,97.44991006
2018.11.12,-0.00489269,-0.28217064,0.00038669,-0.01284,37.38891149,47.24363793,46.61902465,27.7226185,-130.1362818,30.36626454,-59.28515929,-99.26166036,99.5647395,100.8625075,99.92100967,97.32941739
2018.11.13,-0.00593582,-0.29130082,0.00003759,-0.01329466,30.89575915,39.94233018,40.71165387,26.10476701,-254.3596389,-76.44449772,-136.870629,-103.6964714,98.88739994,99.55407607,99.46764193,97.90574605
2018.11.14,-0.0061071,-0.29282104,-0.00016695,-0.01351134,38.67138778,45.69342727,45.4551956,26.24784462,-105.1185447,-7.92213002,-77.87362224,-94.93355561,99.78432846,100.5282806,99.70008945,97.82138075
2018.11.15,-0.00601135,-0.2709714,-0.00012587,-0.01409909,40.65490915,45.6871522,46.80035698,26.04832019,-63.64719398,-13.4610851,-62.82743311,-86.56371468,99.1861077,100.0038928,99.55461442,98.72157655
2018.11.16,-0.00574099,-0.24837158,-0.00000529,-0.01440529,42.23826406,47.83624561,49.93037229,23.3928926,-35.08984454,8.33554553,-25.80848119,-106.6855524,99.46513262,99.90376481,99.77151161,98.32509888
2018.11.19,-0.00476654,-0.21547005,-0.00017561,-0.01339851,50.08208144,47.7928274,52.71157511,28.89548528,79.573577,-0.97239104,15.35158347,-74.69300979,100.0499702,99.71260806,99.65950462,98.71063615
2018.11.20,-0.00362887,-0.24227973,-0.00083275,-0.01197761,53.20582379,49.1686884,46.69315826,37.76701179,110.8266627,17.25253168,-72.94903926,-12.8440367,100.2450852,99.4675022,99.35369486,99.5762685
2018.11.21,-0.00335909,-0.21960037,-0.00128306,-0.01141391,46.71506369,44.09181614,38.90974872,43.06365456,6.27695382,-95.00541033,-168.731323,55.48467077,99.51248118,98.87022642,98.79903224,100.387945
2018.11.22,-0.00299457,-0.19366525,-0.0014665,-0.01050476,47.89521764,48.34617545,40.19286365,38.02428648,27.07753907,-18.09711521,-127.3472429,-19.25779317,100.1874571,99.31942344,99.04102757,100.0881429
2018.11.23,-0.00254243,-0.2294521,-0.00188866,-0.01004209,49.28261196,48.872374,43.62017237,41.61052587,46.75170338,-6.51629073,-79.38232273,42.85011585,100.6844476,99.92938566,99.60737123,100.24689
2018.11.26,-0.00264184,-0.20812894,-0.00214045,-0.00943195,44.64102014,43.28436218,39.94159338,39.6388385,-25.79432224,-114.2840935,-117.444901,13.48682354,101.1001551,100.2505854,99.71343926,100.2923285
2018.11.27,-0.0027989,-0.20723896,-0.0025702,-0.00936813,43.64372555,48.50904261,39.82625581,40.03140122,-36.20172202,-4.72964218,-101.5478224,33.78136201,100.3295214,100.155705,99.46082398,100.3127718
2018.11.28,-0.00318921,-0.14211731,-0.00272284,-0.00971474,40.96008629,46.89959022,36.21806293,36.50420466,-77.68877544,-32.10602897,-134.2176369,-66.89278312,99.81961589,99.98676497,99.10612266,99.94433639
2018.11.29,-0.00284521,-0.08365314,-0.00243967,-0.00982374,47.98711261,52.8231385,40.01546193,33.21298606,32.37761728,143.6646373,-87.85585178,-142.3143897,100.3584957,100.3674443,99.12168328,99.95309297
2018.11.30,-0.00233507,-0.10406266,-0.00243731,-0.01040903,50.14491999,53.22249094,47.04491536,33.86646605,60.03326485,138.7990957,-1.51685627,-111.6269326,99.81861993,100.4148507,99.34734426,99.69250677
2018.12.03,-0.00223424,-0.07164205,-0.00226967,-0.01121405,46.88702369,51.16384879,46.0525335,26.35023867,-11.2126752,83.12433094,-15.40425094,-248.03967,99.1128652,100.0954317,99.62375942,97.97361431
2018.12.04,-0.00211304,-0.13413141,-0.00219782,-0.01149998,47.07664191,51.23011631,45.47694952,30.68128285,-17.47412008,75.79859231,-19.01785908,-150.6995885,99.85575443,100.6333508,100.1511723,97.89770925
2018.12.05,-0.00208174,-0.14319137,-0.00213643,-0.01040435,46.15193115,42.4891901,45.0176438,32.87111143,-46.43412575,-167.8474114,-19.85994499,-104.7787884,99.63281476,99.35749025,100.0547737,98.61073885
2018.12.06,-0.00202552,-0.1678829,-0.00224826,-0.00853792,46.25475905,46.72229942,43.44563948,44.36671379,-48.9677661,-54.571949,-37.73196474,2.0861059,99.49651331,99.69016447,99.77689791,99.30124668
2018.12.07,-0.00172785,-0.17438614,-0.00241315,-0.00640715,49.2552547,45.11683844,40.90001747,51.01541856,21.72284644,-81.93247324,-84.34567901,74.64578673,100.282187,100.1062326,99.89477314,100.2366253
2018.12.10,-0.0013146,-0.14486718,-0.00279724,-0.00462245,51.28202106,46.30124727,39.3591693,57.37916244,94.5333736,-49.94290065,-117.0642202,144.4366613,100.5809488,99.72172129,99.80544575,101.0405973
2018.12.11,-0.00126144,-0.15231681,-0.00311893,-0.0039062,47.650176,49.70272883,34.02621873,54.30032071,-3.84763942,14.03569773,-212.4032546,106.8071673,100.5979378,100.1938799,99.70822211,101.1036496
2018.12.12,-0.00153486,-0.11772815,-0.00290546,-0.00296229,43.81475684,46.37717732,33.5515728,49.32211,-108.200082,-55.18934988,-167.053086,46.42818216,99.55392101,99.27863777,99.48569051,100.9289379
2018.12.13,-0.00131518,-0.0676689,-0.00273222,-0.00242672,49.33708457,50.63106081,43.89373055,51.38266141,53.71849831,34.5131596,-24.21686747,68.68089483,99.7840552,99.61858342,99.55909844,101.1444471
2018.12.14,-0.00117276,-0.09827583,-0.00266507,-0.00167952,48.7859277,52.96962081,43.19839012,50.16788345,31.35804904,76.88855358,-33.51671968,52.25970985,100.0933838,100.0310051,99.58086633,102.1976879
2018.12.17,-0.00153042,-0.13278239,-0.00266026,-0.00069365,43.19976363,45.46446013,41.60255982,51.79768454,-142.6151309,-84.87626031,-56.64043525,64.46453687,99.54197532,99.29622769,99.51803826,102.0741912
2018.12.18,-0.00142865,-0.17481708,-0.00257034,0.00022705,48.0170665,44.79171717,40.49615933,54.9694361,-27.16437459,-89.02903244,-74.00472813,83.89926294,100.0414385,100.1024342,99.47728577,102.2993043
2018.12.19,-0.00123451,-0.19299448,-0.00214513,0.00242639,49.25806978,43.14420772,41.85556494,55.72256697,20.19631572,-109.4250507,-50.28454654,81.14077478,100.1410549,99.544318,99.62792095,101.3996501
2018.12.20,-0.00095905,-0.25186289,-0.00185933,0.00490442,50.66365693,44.89883456,49.72060064,63.63636453,82.74621682,-73.92777456,63.53761074,152.5636858,100.0070348,99.85798669,100.1469417,101.7975426
2018.12.21,-0.00015795,-0.36842516,-0.00157753,0.00729896,57.32072476,40.29779469,48.92314839,67.23500044,256.3494606,-166.0201707,59.85525756,186.4808796,100.4626013,99.26728506,100.2046802,101.595936
2018.12.24,-0.00011722,-0.49910586,-0.00166185,0.00925937,49.92291659,33.33496208,48.90487892,68.81932216,31.23689727,-277.983088,68.0754374,175.6990775,100.1294436,98.04319275,100.5879318,102.2446227
2018.12.26,0.00025825,-0.55735307,-0.00147205,0.00967428,53.6486989,32.61886161,39.82286635,70.70398674,128.8103383,-202.8342275,-96.28910045,159.0997998,100.874061,98.24741947,100.1183421,103.2356894
2018.12.27,0.00005569,-0.55491594,-0.00138315,0.01140317,48.11454294,36.50559564,48.3043216,61.37273775,-38.54928342,-124.3912885,59.2068181,77.34510291,99.86628193,98.16172473,100.0752852,102.0749419
2018.12.28,0.00049943,-0.60164565,-0.00146606,0.0125839,54.28535002,41.09730844,46.87359673,67.44160947,133.0900933,-67.9531958,30.10046234,125.0469886,100.5809041,98.3084207,100.035444,103.4037842
2018.12.31,0.00091399,-0.68317296,-0.00157015,0.0134214,54.97594552,36.74537427,42.01721196,66.17198773,128.7451322,-103.2528231,-74.63768116,97.38759951,101.1998832,98.46539329,99.82881117,103.0728297
2019.01.02,0.00129538,-0.90199723,-0.00189466,0.01382969,55.63873165,32.25561723,42.46026025,68.91098578,113.1758336,-137.1413678,-73.9047619,110.7941636,100.8663235,97.84405318,99.91922814,103.2667417
2019.01.03,0.00076096,-1.13495645,-0.00204116,0.01418023,46.65150365,25.63761148,38.65002669,63.67903613,-70.10762135,-192.7207423,-161.832587,72.5052149,99.85386166,96.64694743,99.60612808,102.6178242
2019.01.04,0.00072846,-1.22764009,-0.00209918,0.01235162,50.76266165,23.13934157,40.81589524,64.36327363,15.51537799,-189.9031303,-107.2431769,72.46772793,100.1688239,95.83903106,99.34326828,101.6176618
2019.01.07,0.000729,-1.19636215,-0.00216139,0.01103505,51.11329982,31.56527161,41.9731925,51.94395283,19.10911107,-120.4531058,-77.87045618,-32.70085791,99.57622676,97.10482921,99.4349633,99.45712263
2019.01.08,0.00133456,-1.18526561,-0.00228841,0.00966321,56.98311809,39.09971649,40.98136467,53.44345328,138.7301767,-56.25929757,-83.01117364,-30.05940814,100.8987776,98.86573505,99.37659719,99.3955833
2019.01.09,0.00153693,-1.12852314,-0.00219831,0.00905584,54.07047753,37.62313686,39.00625263,52.20081535,67.92858102,-61.09313784,-100.6790124,-59.19246695,100.2374298,98.69465164,99.76092927,98.85919829
2019.01.10,0.00248047,-1.08117763,-0.00151396,0.00774207,60.78081787,40.74985369,43.26926659,55.12319063,202.739245,-30.57403164,-47.63701903,-34.72592142,101.6701903,98.76814747,99.5185372,100.1699156
2019.01.11,0.0028564,-1.05346046,-0.00131073,0.00573827,57.05226713,40.03469164,55.82333963,50.81165398,115.3174603,-29.92972653,124.9755935,-100.5977362,100.6300536,98.27852571,100.2577639,98.45688128
2019.01.14,0.00278653,-1.05132923,-0.00135833,0.00444597,53.56517585,38.52473123,50.05027135,45.75714541,46.84114019,-40.8829057,49.61282682,-150.7574272,100.1862425,98.58733997,100.2461172,97.83755144
2019.01.15,0.00277263,-1.03871554,-0.00119667,0.0026888,54.2209711,36.95239106,45.25835918,48.06866505,53.10013235,-56.55292595,-32.04476094,-100.8053508,100.192222,99.01563174,99.91916285,97.59314392
2019.01.16,0.00229059,-0.99569666,-0.00095347,0.00162208,49.67011541,36.83325766,48.92865865,44.68815648,-36.99828101,-51.36895592,34.96888889,-127.0842825,100.6127397,100.3975419,100.3909764,97.60293167
2019.01.17,0.00171931,-0.94155142,-0.00045611,0.00028922,48.02416585,38.95864898,50.59283093,46.70558461,-82.11058452,-23.79216448,75.63386063,-90.12364166,99.99122191,101.3061557,100.3932629,97.73823291
2019.01.18,0.00122899,-0.8632718,-0.00018489,-0.00064108,47.78985146,40.03103142,55.50104839,44.26263646,-75.9532503,3.41883404,159.281672,-106.8950024,99.92804682,100.5773756,100.6589537,98.86272795
2019.01.21,0.00060508,-0.79984165,0.00023553,-0.00113289,45.47022582,40.71839959,53.03437914,45.30157203,-100.4400269,32.21816707,94.87925589,-87.37746873,99.01160966,99.77872204,100.5801538,98.75328656
2019.01.22,0.00016042,-0.77246086,0.00052633,-0.00093175,46.10408795,42.3817136,56.73239873,46.56422515,-78.64440987,68.88490186,129.9879445,-65.36920435,99.346211,100.2090452,100.9496659,99.07008675
2019.01.23,-0.00024484,-0.70263875,0.00072264,-0.00087522,45.49323001,39.69819769,55.34827003,50.20243186,-91.71356158,-1.04995518,96.58956109,-13.22463375,98.42049629,99.51136673,100.7007871,99.07108816
2019.01.24,-0.00039761,-0.70214976,0.00037123,-0.00081776,47.67843259,44.06183406,55.68324293,49.39600919,-61.00940059,83.9309429,88.7603796,-10.55410519,98.95648544,100.0096243,100.0636127,99.54255718
2019.01.25,-0.00112782,-0.61598716,0.00060143,-0.00117186,40.99110702,38.92832414,45.69092019,49.740914,-141.4194849,-140.0845703,-50.66937918,0.82003332,98.64286961,99.62770277,99.80412143,100.343186
2019.01.28,-0.00090451,-0.53970607,0.00086666,-0.00092938,50.46302324,47.28589361,54.21143914,46.86708596,-15.13472091,132.9651289,72.78515413,-46.50026905,99.42008006,100.7143721,100.6712245,99.69180167
2019.01.29,-0.00051023,-0.46469717,0.00130151,-0.00048631,52.63843721,46.65660723,55.87785988,50.3420068,21.87101565,90.31097404,93.44451664,32.81329099,100.1296881,100.6596774,100.5819627,100.5975781
2019.01.30,-0.00016839,-0.3929757,0.00198236,-0.00123209,52.92586951,46.74642009,59.09071038,51.71682544,46.09947418,93.31959471,145.3992471,92.14864487,100.3441313,100.4643788,100.7347011,100.4833381
2019.01.31,0.00048266,-0.37354747,0.00223314,-0.00262161,56.8687515,49.31484941,63.5103223,44.53524742,135.5205457,141.8196068,196.9743908,-103.6754795,100.7894205,100.6118495,100.8092445,100.0271638
2019.02.01,0.00073197,-0.29224561,0.00258525,-0.00319777,53.64580887,45.35549842,58.46524078,39.72146992,82.56190847,26.39739808,114.1880238,-212.4621376,100.7588162,100.1301686,100.6555434,99.22082511
2019.02.04,0.00095805,-0.20463595,0.00290426,-0.00338219,54.07283831,51.61474044,60.57389934,44.03994469,96.59973226,162.7230681,133.0536609,-98.2191091,100.7451919,100.6145946,100.5903844,99.52311957
2019.02.05,0.00100939,-0.15424506,0.00306924,-0.00398512,52.54857708,53.45574737,61.69581121,45.17852648,63.09920137,176.3243963,124.1216937,-67.66780689,100.6796193,101.1478894,100.7630285,99.20411926
2019.02.06,0.00077964,-0.15010125,0.00304865,-0.00260285,49.20482789,51.37780123,60.70431529,42.48143767,3.71804802,109.0193089,93.72312681,-111.82846,100.2152976,100.5669789,100.6886992,98.94781779
2019.02.07,0.00024774,-0.17920681,0.00277123,-0.00166811,45.12211491,47.74166902,58.27921917,54.22427614,-66.8906034,21.46137223,59.00606061,113.9324466,100.5184694,100.842615,101.1438315,100.3307165
2019.02.08,-0.00034173,-0.22326151,0.00220799,-0.00090877,43.2188942,44.58894704,53.24922078,52.93155876,-96.89215736,-60.96157597,-1.98764437,76.31479768,99.46669474,99.68377485,100.2967254,100.5055975
2019.02.11,-0.00095603,-0.23289682,0.00173117,-0.00032424,41.49338125,42.51557332,47.99288135,52.91553158,-113.2408304,-102.7063381,-69.86436013,66.06507536,99.0671054,99.5217036,99.83682901,100.1267093
2019.02.12,-0.00179337,-0.19016784,0.00194414,0.00008318,37.70773519,45.1818689,48.10872667,52.82413361,-149.8439389,-59.01945111,-67.5390625,62.7461173,98.63519448,99.74364931,99.59265907,99.96429981
2019.02.13,-0.00202851,-0.16250076,0.00182638,-0.00023514,43.71232818,50.17687391,57.74050678,52.61721315,-72.95245071,42.99818135,62.79686828,56.57567575,98.66178777,99.96164235,99.87468013,100.7767996
2019.02.14,-0.00271293,-0.15708068,0.00159605,-0.00037178,38.5143403,49.13653729,53.44194813,47.86128196,-138.812974,7.69845073,-9.71135235,-10.34846885,98.36449415,100.2792579,99.89365162,100.9544339
2019.02.15,-0.00293584,-0.15487315,0.00138543,-0.00110001,42.46973941,47.37420673,50.91833691,48.68845234,-83.45558272,-35.61095722,-62.38056969,1.15788603,98.63154861,99.48325771,99.54292231,100.5810752
2019.02.18,-0.00310097,-0.12457524,0.0012868,-0.0013158,42.22310828,46.853687,50.43984085,44.72292937,-75.5183688,-45.49125168,-73.25549824,-53.16600114,98.7295064,99.23440559,99.4136568,100.0158051
2019.02.19,-0.00305699,-0.07022132,0.00113901,-0.00173471,44.22435649,50.3420285,52.38416703,47.10040145,-50.7979387,27.11487088,-33.80157258,-15.24371629,99.161705,99.72329211,99.59399142,100.602746
2019.02.20,-0.0027436,-0.00793012,0.00097754,-0.00205671,47.66008131,53.57124548,51.33482461,44.98698967,-9.2326466,92.80935277,-43.88702781,-48.37911904,99.80635678,100.3777692,99.65844835,98.94732233
2019.02.21,-0.00249472,0.02301519,0.00082394,-0.00102037,47.30299577,55.3928573,50.76701153,44.96342962,-4.45669217,112.6782884,-47.49966193,-60.40400223,99.96296231,100.8922548,99.90666714,99.10164448
2019.02.22,-0.00228167,0.0415733,0.00061603,-0.00084135,47.16237428,53.32135528,50.29979413,55.0261073,8.10020877,75.74981952,-48.80484249,88.27006813,100.1245561,100.9748754,100.215561,100.1027427
2019.02.25,-0.00207518,0.11379321,0.00067107,-0.00115737,47.38153866,52.9946819,48.51811177,48.83617279,31.90240735,77.38415855,-74.67338751,-20.58066052,100.5481542,100.7172172,100.1130732,99.46618548
2019.02.26,-0.00171027,0.15440091,0.00086131,-0.00135987,50.3046112,59.04362892,53.144775,47.06620312,105.4753284,174.2592256,36.39918466,-66.22800828,100.3011197,100.7890319,99.68850086,99.28558895
2019.02.27,-0.00116955,0.20471861,0.00101091,-0.00091511,53.90199136,57.141112,56.26216369,47.15542267,169.5576236,117.6446599,128.0808604,-57.97982536,101.1475468,100.7602189,100.1425354,99.79781693
2019.02.28,-0.00088814,0.27794509,0.00081745,0.00028937,51.27331305,59.23899959,56.29212236,51.87910332,107.2806761,127.4777448,107.5975045,45.01498888,100.6578598,101.1254238,100.3137559,100.1925727
2019.03.01,-0.00064797,0.37490663,0.00072357,0.00141083,51.42948936,62.95659495,49.75590988,57.33453208,93.52831503,167.1534641,-37.35341264,160.0445312,100.6952317,101.5478138,100.029975,101.2774807
2019.03.04,-0.00036307,0.40894878,0.00041921,0.00178279,52.93789997,67.5644194,52.0392232,56.45042833,108.7809345,194.7282449,8.64448642,129.1324201,100.6402264,101.7927968,100.0220121,100.9649222
2019.03.05,-0.00047236,0.41556359,0.0003786,0.0018425,47.04030807,60.22642898,45.94807292,55.12259995,6.89024089,101.1970118,-155.0421709,99.71246832,99.99647238,101.0078459,99.75595359,101.0784159
2019.03.06,-0.00080787,0.4042041,0.00040947,0.00279843,43.13596248,58.07231248,50.7501166,52.84259168,-89.85042284,68.92578787,-1.12314481,55.05511746,99.74505099,100.6813822,100.0440661,100.8742596
